txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
37341,BillDesk,SUCCESS,00,660,POS,Delhi,2024-07-12 16:41:00
37342,PayU,SUCCESS,00,1393,POS,Pune,2024-07-12 17:04:10
37343,Razorpay,SUCCESS,00,1318,Mobile,Bangalore,2024-07-12 17:31:04
37344,PayU,SUCCESS,00,189,Mobile,Bangalore,2024-07-12 19:53:17
37345,BillDesk,SUCCESS,00,1353,Desktop,Pune,2024-07-12 19:56:50
37346,PayU,SUCCESS,00,268,ATM,Mumbai,2024-07-12 20:32:06
37347,Razorpay,SUCCESS,00,715,Mobile,Pune,2024-07-12 21:47:52
37348,PayU,SUCCESS,00,1071,POS,Delhi,2024-07-12 23:20:09
37349,Razorpay,SUCCESS,00,875,Mobile,Delhi,2024-07-12 23:36:50
37350,PayU,SUCCESS,00,1315,Desktop,Pune,2024-07-13 01:24:34
37351,BillDesk,SUCCESS,00,487,Mobile,Pune,2024-07-13 02:46:03
37352,Stripe,SUCCESS,00,382,Desktop,Bangalore,2024-07-13 03:31:26
37353,Stripe,FAILED,05,629,POS,Mumbai,2024-07-13 03:32:58
37354,PayU,SUCCESS,00,749,ATM,Chennai,2024-07-13 04:37:30
37355,Stripe,SUCCESS,00,728,Desktop,Delhi,2024-07-13 04:51:53
37356,PayU,SUCCESS,00,1269,POS,Chennai,2024-07-13 05:02:38
37357,PayU,SUCCESS,00,726,Desktop,Mumbai,2024-07-13 05:15:31
37358,Stripe,SUCCESS,00,450,Desktop,Mumbai,2024-07-13 05:58:16
37359,BillDesk,SUCCESS,00,866,Mobile,Bangalore,2024-07-13 08:03:53
37360,Stripe,SUCCESS,00,1073,POS,Delhi,2024-07-13 10:27:03
37361,PayU,SUCCESS,00,976,Desktop,Mumbai,2024-07-13 11:16:00
37362,Stripe,SUCCESS,00,211,Desktop,Mumbai,2024-07-13 11:50:44
37363,Razorpay,FAILED,05,247,ATM,Chennai,2024-07-13 12:01:55
37364,PayU,SUCCESS,00,536,POS,Bangalore,2024-07-13 12:37:34
37365,Razorpay,SUCCESS,00,631,ATM,Chennai,2024-07-13 12:42:49
37366,PayU,SUCCESS,00,1409,Mobile,Delhi,2024-07-13 12:43:29
37367,BillDesk,FAILED,12,1413,ATM,Bangalore,2024-07-13 15:10:05
37368,Stripe,SUCCESS,00,419,Mobile,Pune,2024-07-13 15:43:30
37369,PayU,SUCCESS,00,224,Mobile,Bangalore,2024-07-13 16:01:02
37370,PayU,SUCCESS,00,1251,Mobile,Chennai,2024-07-13 16:05:51
37371,BillDesk,SUCCESS,00,1218,Mobile,Pune,2024-07-13 16:31:54
37372,Razorpay,SUCCESS,00,235,POS,Bangalore,2024-07-13 16:32:11
37373,PayU,SUCCESS,00,613,Mobile,Pune,2024-07-13 16:51:59
37374,BillDesk,SUCCESS,00,253,Desktop,Mumbai,2024-07-13 17:05:23
37375,Razorpay,SUCCESS,00,618,POS,Delhi,2024-07-13 17:24:41
37376,Stripe,SUCCESS,00,1273,Mobile,Pune,2024-07-13 17:25:26
37377,Stripe,SUCCESS,00,1411,Mobile,Bangalore,2024-07-13 18:07:36
37378,BillDesk,FAILED,99,741,POS,Mumbai,2024-07-13 20:15:31
37379,PayU,SUCCESS,00,780,Mobile,Chennai,2024-07-13 21:13:12
37380,BillDesk,SUCCESS,00,1019,Desktop,Mumbai,2024-07-13 22:59:18
37381,PayU,FAILED,12,797,ATM,Pune,2024-07-14 00:29:41
37382,Stripe,SUCCESS,00,1458,Desktop,Delhi,2024-07-14 00:50:41
37383,Razorpay,SUCCESS,00,1277,POS,Pune,2024-07-14 00:53:58
37384,Stripe,SUCCESS,00,667,ATM,Delhi,2024-07-14 01:15:29
37385,Stripe,SUCCESS,00,1029,POS,Chennai,2024-07-14 02:00:45
37386,BillDesk,SUCCESS,00,621,POS,Chennai,2024-07-14 02:54:41
37387,Stripe,SUCCESS,00,1160,Desktop,Delhi,2024-07-14 03:56:11
37388,Razorpay,SUCCESS,00,681,Mobile,Mumbai,2024-07-14 05:21:25
37389,BillDesk,SUCCESS,00,324,Desktop,Pune,2024-07-14 06:22:21
37390,PayU,FAILED,99,1301,POS,Bangalore,2024-07-14 06:32:06
37391,Stripe,FAILED,05,207,POS,Mumbai,2024-07-14 06:47:43
37392,PayU,SUCCESS,00,385,POS,Delhi,2024-07-14 08:09:52
37393,PayU,SUCCESS,00,826,Desktop,Mumbai,2024-07-14 08:55:49
37394,BillDesk,SUCCESS,00,1159,Desktop,Mumbai,2024-07-14 08:59:10
37395,BillDesk,SUCCESS,00,1150,POS,Chennai,2024-07-14 09:10:09
37396,BillDesk,SUCCESS,00,112,Mobile,Mumbai,2024-07-14 09:15:53
37397,Razorpay,SUCCESS,00,1036,Mobile,Delhi,2024-07-14 09:17:55
37398,Stripe,SUCCESS,00,1301,POS,Delhi,2024-07-14 10:19:47
37399,Stripe,FAILED,12,169,Desktop,Mumbai,2024-07-14 13:11:07
37400,Stripe,SUCCESS,00,1375,Mobile,Chennai,2024-07-14 13:29:08
37401,PayU,SUCCESS,00,1380,Mobile,Pune,2024-07-14 14:02:01
37402,Razorpay,SUCCESS,00,1481,Desktop,Mumbai,2024-07-14 14:05:48
37403,Razorpay,SUCCESS,00,449,ATM,Bangalore,2024-07-14 15:11:55
37404,Razorpay,SUCCESS,00,1206,Mobile,Bangalore,2024-07-14 15:27:17
37405,BillDesk,SUCCESS,00,1465,Desktop,Pune,2024-07-14 15:36:13
37406,Stripe,SUCCESS,00,1440,Desktop,Chennai,2024-07-14 16:12:40
37407,Razorpay,SUCCESS,00,444,Desktop,Chennai,2024-07-14 16:26:51
37408,Stripe,SUCCESS,00,598,Mobile,Chennai,2024-07-14 17:52:08
37409,PayU,SUCCESS,00,222,ATM,Mumbai,2024-07-14 19:23:08
37410,Razorpay,SUCCESS,00,491,Desktop,Chennai,2024-07-14 19:37:18
37411,PayU,SUCCESS,00,1202,Desktop,Mumbai,2024-07-14 19:54:39
37412,BillDesk,SUCCESS,00,146,ATM,Delhi,2024-07-14 20:24:53
37413,BillDesk,PENDING,12,1417,POS,Chennai,2024-07-14 20:35:34
37414,Stripe,SUCCESS,00,1102,Desktop,Delhi,2024-07-14 21:28:47
37415,BillDesk,SUCCESS,00,276,ATM,Delhi,2024-07-14 21:46:38
37416,Razorpay,SUCCESS,00,1487,POS,Pune,2024-07-14 22:07:38
37417,PayU,SUCCESS,00,1041,ATM,Chennai,2024-07-15 01:50:33
37418,PayU,SUCCESS,00,179,Desktop,Pune,2024-07-15 02:11:47
37419,Razorpay,SUCCESS,00,564,Desktop,Mumbai,2024-07-15 02:27:17
37420,Razorpay,SUCCESS,00,1103,Mobile,Delhi,2024-07-15 02:59:24
37421,BillDesk,SUCCESS,00,1198,POS,Bangalore,2024-07-15 03:12:06
37422,Stripe,SUCCESS,00,639,Desktop,Mumbai,2024-07-15 03:44:52
37423,Razorpay,SUCCESS,00,565,POS,Pune,2024-07-15 04:01:09
37424,Stripe,SUCCESS,00,265,POS,Delhi,2024-07-15 04:34:54
37425,Razorpay,SUCCESS,00,1078,POS,Bangalore,2024-07-15 04:54:19
37426,PayU,SUCCESS,00,477,Mobile,Chennai,2024-07-15 06:35:26
37427,Stripe,SUCCESS,00,935,POS,Bangalore,2024-07-15 07:27:47
37428,BillDesk,SUCCESS,00,966,ATM,Bangalore,2024-07-15 09:00:07
37429,Stripe,SUCCESS,00,195,Mobile,Delhi,2024-07-15 09:21:50
37430,Razorpay,SUCCESS,00,1494,ATM,Mumbai,2024-07-15 09:33:46
37431,Razorpay,SUCCESS,00,1146,ATM,Delhi,2024-07-15 09:56:32
37432,BillDesk,SUCCESS,00,1044,ATM,Chennai,2024-07-15 10:03:32
37433,BillDesk,SUCCESS,00,594,POS,Pune,2024-07-15 10:31:21
37434,PayU,SUCCESS,00,478,POS,Chennai,2024-07-15 10:35:05
37435,BillDesk,SUCCESS,00,1365,Desktop,Bangalore,2024-07-15 11:04:30
37436,Razorpay,SUCCESS,00,944,Desktop,Delhi,2024-07-15 14:11:40
37437,Stripe,SUCCESS,00,857,Mobile,Mumbai,2024-07-15 15:37:31
37438,Razorpay,SUCCESS,00,1187,ATM,Chennai,2024-07-15 16:50:01
37439,BillDesk,SUCCESS,00,682,Mobile,Chennai,2024-07-15 17:03:04
37440,PayU,SUCCESS,00,608,Mobile,Chennai,2024-07-15 18:54:52
37441,BillDesk,SUCCESS,00,1178,ATM,Mumbai,2024-07-15 19:03:45
37442,Stripe,SUCCESS,00,1391,Desktop,Pune,2024-07-15 19:50:47
37443,PayU,FAILED,99,913,Desktop,Pune,2024-07-15 19:53:26
37444,PayU,SUCCESS,00,274,Mobile,Delhi,2024-07-15 20:11:27
37445,Stripe,SUCCESS,00,522,Desktop,Chennai,2024-07-15 20:56:43
37446,BillDesk,SUCCESS,00,450,Desktop,Bangalore,2024-07-15 21:18:36
37447,PayU,SUCCESS,00,468,ATM,Chennai,2024-07-15 21:20:17
37448,Razorpay,SUCCESS,00,712,Mobile,Delhi,2024-07-15 21:51:51
37449,BillDesk,SUCCESS,00,249,ATM,Chennai,2024-07-15 22:19:38
37450,BillDesk,SUCCESS,00,203,ATM,Mumbai,2024-07-15 22:57:59
37451,Stripe,SUCCESS,00,1277,Desktop,Chennai,2024-07-15 23:23:04
37452,PayU,SUCCESS,00,1154,ATM,Mumbai,2024-07-15 23:23:14
37453,BillDesk,SUCCESS,00,259,ATM,Bangalore,2024-07-15 23:41:02
37454,BillDesk,SUCCESS,00,863,ATM,Pune,2024-07-15 23:41:58
37455,PayU,SUCCESS,00,1045,ATM,Delhi,2024-07-15 23:43:16
37456,Razorpay,SUCCESS,00,405,Desktop,Bangalore,2024-07-16 00:01:04
37457,Razorpay,SUCCESS,00,294,ATM,Mumbai,2024-07-16 00:40:04
37458,PayU,SUCCESS,00,713,ATM,Pune,2024-07-16 00:40:15
37459,Stripe,SUCCESS,00,352,POS,Chennai,2024-07-16 00:56:08
37460,BillDesk,SUCCESS,00,201,POS,Mumbai,2024-07-16 01:20:33
37461,Razorpay,SUCCESS,00,147,Desktop,Delhi,2024-07-16 02:29:13
37462,BillDesk,FAILED,05,1348,ATM,Chennai,2024-07-16 04:25:17
37463,Stripe,SUCCESS,00,1179,POS,Mumbai,2024-07-16 06:17:51
37464,BillDesk,SUCCESS,00,770,POS,Chennai,2024-07-16 06:33:17
37465,PayU,SUCCESS,00,271,ATM,Chennai,2024-07-16 07:39:27
37466,Razorpay,SUCCESS,00,668,POS,Chennai,2024-07-16 07:50:26
37467,Stripe,FAILED,12,743,POS,Pune,2024-07-16 09:43:26
37468,PayU,SUCCESS,00,654,Mobile,Delhi,2024-07-16 10:57:46
37469,Stripe,FAILED,05,331,ATM,Pune,2024-07-16 12:01:28
37470,PayU,SUCCESS,00,418,Mobile,Chennai,2024-07-16 12:14:56
37471,Razorpay,SUCCESS,00,168,POS,Pune,2024-07-16 13:15:15
37472,PayU,SUCCESS,00,674,Mobile,Delhi,2024-07-16 13:28:56
37473,BillDesk,SUCCESS,00,462,Desktop,Bangalore,2024-07-16 14:45:28
37474,Razorpay,SUCCESS,00,1042,Desktop,Bangalore,2024-07-16 14:48:13
37475,BillDesk,SUCCESS,00,1327,ATM,Mumbai,2024-07-16 14:59:11
37476,Stripe,SUCCESS,00,279,Desktop,Bangalore,2024-07-16 15:14:17
37477,Stripe,SUCCESS,00,902,Mobile,Chennai,2024-07-16 15:30:17
37478,BillDesk,SUCCESS,00,724,ATM,Pune,2024-07-16 15:42:43
37479,Stripe,SUCCESS,00,289,Desktop,Bangalore,2024-07-16 16:19:55
37480,Stripe,SUCCESS,00,1280,ATM,Delhi,2024-07-16 16:31:20
37481,Razorpay,SUCCESS,00,691,Mobile,Chennai,2024-07-16 18:48:31
37482,PayU,SUCCESS,00,714,POS,Mumbai,2024-07-16 19:04:39
37483,PayU,SUCCESS,00,1268,Desktop,Delhi,2024-07-16 19:41:02
37484,PayU,SUCCESS,00,494,Mobile,Pune,2024-07-16 19:48:46
37485,Razorpay,SUCCESS,00,542,Mobile,Chennai,2024-07-16 19:54:35
37486,PayU,FAILED,99,298,ATM,Chennai,2024-07-16 20:23:52
37487,Stripe,SUCCESS,00,1081,Desktop,Pune,2024-07-16 20:35:07
37488,PayU,SUCCESS,00,943,POS,Bangalore,2024-07-16 21:27:19
37489,BillDesk,SUCCESS,00,434,Desktop,Chennai,2024-07-16 22:04:21
37490,BillDesk,SUCCESS,00,109,POS,Pune,2024-07-16 23:07:52
37491,BillDesk,SUCCESS,00,1230,Desktop,Pune,2024-07-16 23:09:28
37492,BillDesk,SUCCESS,00,138,POS,Bangalore,2024-07-16 23:59:37
37493,PayU,SUCCESS,00,1202,ATM,Chennai,2024-07-17 01:26:57
37494,Stripe,SUCCESS,00,1441,Mobile,Mumbai,2024-07-17 01:54:05
37495,Stripe,SUCCESS,00,878,ATM,Pune,2024-07-17 03:17:04
37496,PayU,SUCCESS,00,1328,Mobile,Chennai,2024-07-17 03:32:38
37497,Stripe,SUCCESS,00,197,Mobile,Mumbai,2024-07-17 04:23:06
37498,Stripe,SUCCESS,00,1227,Desktop,Delhi,2024-07-17 04:37:22
37499,Razorpay,SUCCESS,00,487,POS,Pune,2024-07-17 04:41:02
37500,BillDesk,SUCCESS,00,708,ATM,Bangalore,2024-07-17 05:06:19
37501,Razorpay,SUCCESS,00,787,Desktop,Chennai,2024-07-17 05:25:13
37502,PayU,SUCCESS,00,1404,POS,Delhi,2024-07-17 05:59:05
37503,Stripe,FAILED,12,144,Desktop,Bangalore,2024-07-17 06:32:02
37504,Stripe,SUCCESS,00,742,ATM,Pune,2024-07-17 10:33:29
37505,PayU,SUCCESS,00,756,Mobile,Chennai,2024-07-17 11:10:57
37506,Razorpay,SUCCESS,00,1119,POS,Mumbai,2024-07-17 11:40:49
37507,Razorpay,SUCCESS,00,789,Desktop,Delhi,2024-07-17 11:53:35
37508,Stripe,SUCCESS,00,1196,ATM,Delhi,2024-07-17 13:32:54
37509,PayU,SUCCESS,00,845,Mobile,Delhi,2024-07-17 15:31:10
37510,Razorpay,SUCCESS,00,1002,POS,Pune,2024-07-17 15:31:26
37511,BillDesk,SUCCESS,00,333,ATM,Bangalore,2024-07-17 15:54:38
37512,PayU,SUCCESS,00,233,ATM,Pune,2024-07-17 16:56:57
37513,Razorpay,SUCCESS,00,886,Mobile,Delhi,2024-07-17 17:17:53
37514,BillDesk,SUCCESS,00,261,ATM,Pune,2024-07-17 18:23:03
37515,Razorpay,SUCCESS,00,1065,Desktop,Chennai,2024-07-17 18:52:50
37516,BillDesk,PENDING,99,1017,POS,Pune,2024-07-17 21:34:34
37517,BillDesk,SUCCESS,00,162,POS,Pune,2024-07-17 21:38:46
37518,PayU,SUCCESS,00,327,POS,Pune,2024-07-17 22:25:52
37519,BillDesk,SUCCESS,00,860,Desktop,Chennai,2024-07-17 23:01:50
37520,BillDesk,SUCCESS,00,611,POS,Bangalore,2024-07-18 00:04:01
37521,BillDesk,SUCCESS,00,313,Mobile,Bangalore,2024-07-18 00:29:23
37522,Razorpay,SUCCESS,00,343,ATM,Bangalore,2024-07-18 00:40:09
37523,PayU,SUCCESS,00,1319,POS,Chennai,2024-07-18 01:27:40
37524,Razorpay,SUCCESS,00,1422,Mobile,Mumbai,2024-07-18 01:46:51
37525,BillDesk,SUCCESS,00,1194,ATM,Bangalore,2024-07-18 05:27:39
37526,BillDesk,SUCCESS,00,484,Desktop,Bangalore,2024-07-18 06:26:49
37527,Razorpay,SUCCESS,00,523,Desktop,Delhi,2024-07-18 06:46:02
37528,PayU,SUCCESS,00,681,POS,Mumbai,2024-07-18 09:08:19
37529,Razorpay,FAILED,05,469,Mobile,Bangalore,2024-07-18 09:09:55
37530,BillDesk,SUCCESS,00,905,Desktop,Mumbai,2024-07-18 09:55:58
37531,PayU,SUCCESS,00,1293,ATM,Chennai,2024-07-18 11:40:33
37532,BillDesk,SUCCESS,00,827,Mobile,Delhi,2024-07-18 11:57:17
37533,Razorpay,SUCCESS,00,913,Desktop,Bangalore,2024-07-18 12:20:01
37534,Stripe,SUCCESS,00,1445,Desktop,Pune,2024-07-18 12:29:30
37535,Stripe,FAILED,99,316,ATM,Chennai,2024-07-18 12:34:39
37536,Stripe,SUCCESS,00,1048,Mobile,Delhi,2024-07-18 13:20:25
37537,Stripe,SUCCESS,00,1119,POS,Bangalore,2024-07-18 14:08:36
37538,BillDesk,SUCCESS,00,365,POS,Chennai,2024-07-18 14:20:32
37539,PayU,SUCCESS,00,1328,Desktop,Bangalore,2024-07-18 14:22:48
37540,Stripe,SUCCESS,00,1076,Mobile,Pune,2024-07-18 14:46:36
37541,PayU,SUCCESS,00,167,POS,Chennai,2024-07-18 14:56:44
37542,Razorpay,SUCCESS,00,982,ATM,Pune,2024-07-18 15:46:37
37543,Stripe,SUCCESS,00,591,Desktop,Mumbai,2024-07-18 17:23:15
37544,PayU,SUCCESS,00,1133,POS,Bangalore,2024-07-18 17:34:50
37545,Stripe,SUCCESS,00,461,Mobile,Pune,2024-07-18 18:00:38
37546,Stripe,SUCCESS,00,819,POS,Mumbai,2024-07-18 19:05:50
37547,BillDesk,SUCCESS,00,1158,Desktop,Mumbai,2024-07-18 19:43:55
37548,PayU,FAILED,99,262,Desktop,Bangalore,2024-07-18 21:06:28
37549,Razorpay,SUCCESS,00,1151,ATM,Chennai,2024-07-18 21:19:12
37550,BillDesk,FAILED,99,1221,POS,Pune,2024-07-18 21:37:45
37551,PayU,FAILED,05,1411,POS,Delhi,2024-07-18 22:09:27
37552,PayU,SUCCESS,00,1055,Mobile,Mumbai,2024-07-19 00:11:20
37553,BillDesk,SUCCESS,00,1137,Mobile,Delhi,2024-07-19 01:04:28
37554,Stripe,SUCCESS,00,617,Mobile,Pune,2024-07-19 01:20:57
37555,Razorpay,SUCCESS,00,643,POS,Pune,2024-07-19 02:29:51
37556,Razorpay,SUCCESS,00,883,Desktop,Delhi,2024-07-19 02:49:15
37557,Razorpay,SUCCESS,00,272,Desktop,Delhi,2024-07-19 03:04:00
37558,Stripe,SUCCESS,00,827,Desktop,Pune,2024-07-19 04:03:22
37559,BillDesk,SUCCESS,00,992,Desktop,Pune,2024-07-19 04:58:39
37560,PayU,SUCCESS,00,593,Mobile,Chennai,2024-07-19 07:17:21
37561,PayU,SUCCESS,00,1343,ATM,Delhi,2024-07-19 08:01:41
37562,BillDesk,PENDING,99,482,ATM,Mumbai,2024-07-19 08:39:30
37563,Razorpay,SUCCESS,00,717,ATM,Chennai,2024-07-19 08:55:13
37564,BillDesk,FAILED,05,291,Desktop,Delhi,2024-07-19 11:15:53
37565,BillDesk,SUCCESS,00,493,POS,Chennai,2024-07-19 12:03:20
37566,PayU,SUCCESS,00,337,Mobile,Chennai,2024-07-19 12:29:54
37567,Razorpay,FAILED,12,396,Desktop,Bangalore,2024-07-19 12:53:47
37568,Stripe,SUCCESS,00,783,Desktop,Delhi,2024-07-19 14:21:16
37569,Razorpay,SUCCESS,00,1103,Mobile,Pune,2024-07-19 14:24:02
37570,Razorpay,SUCCESS,00,1179,Desktop,Delhi,2024-07-19 14:24:19
37571,Stripe,SUCCESS,00,1308,Desktop,Delhi,2024-07-19 14:48:24
37572,BillDesk,SUCCESS,00,713,ATM,Delhi,2024-07-19 14:55:02
37573,BillDesk,SUCCESS,00,1252,ATM,Pune,2024-07-19 15:18:31
37574,Razorpay,SUCCESS,00,1157,ATM,Delhi,2024-07-19 16:17:22
37575,Stripe,SUCCESS,00,1383,Mobile,Bangalore,2024-07-19 16:25:08
37576,BillDesk,SUCCESS,00,380,Desktop,Pune,2024-07-19 17:10:10
37577,PayU,SUCCESS,00,430,ATM,Mumbai,2024-07-19 18:43:31
37578,BillDesk,SUCCESS,00,1414,ATM,Bangalore,2024-07-19 20:13:18
37579,PayU,FAILED,99,717,Mobile,Delhi,2024-07-19 21:13:07
37580,Stripe,SUCCESS,00,565,Mobile,Bangalore,2024-07-19 21:33:41
37581,BillDesk,SUCCESS,00,623,POS,Chennai,2024-07-19 22:03:07
37582,PayU,SUCCESS,00,1101,Mobile,Pune,2024-07-19 23:05:40
37583,Stripe,SUCCESS,00,770,ATM,Mumbai,2024-07-19 23:43:40
37584,PayU,SUCCESS,00,490,Desktop,Mumbai,2024-07-20 00:39:57
37585,Stripe,SUCCESS,00,219,Desktop,Delhi,2024-07-20 03:06:43
37586,BillDesk,SUCCESS,00,956,ATM,Mumbai,2024-07-20 03:17:26
37587,Stripe,SUCCESS,00,230,ATM,Bangalore,2024-07-20 04:40:04
37588,Stripe,SUCCESS,00,325,Desktop,Mumbai,2024-07-20 05:14:05
37589,PayU,SUCCESS,00,541,Desktop,Bangalore,2024-07-20 06:48:48
37590,PayU,SUCCESS,00,541,POS,Chennai,2024-07-20 08:38:51
37591,PayU,SUCCESS,00,779,POS,Mumbai,2024-07-20 09:06:30
37592,Stripe,SUCCESS,00,1438,ATM,Bangalore,2024-07-20 09:16:19
37593,Stripe,SUCCESS,00,672,Desktop,Chennai,2024-07-20 09:56:10
37594,BillDesk,SUCCESS,00,1308,POS,Pune,2024-07-20 09:58:28
37595,Razorpay,FAILED,99,559,ATM,Delhi,2024-07-20 11:01:31
37596,BillDesk,SUCCESS,00,332,ATM,Pune,2024-07-20 11:15:51
37597,BillDesk,SUCCESS,00,689,POS,Delhi,2024-07-20 11:48:01
37598,BillDesk,SUCCESS,00,393,POS,Mumbai,2024-07-20 11:51:06
37599,BillDesk,SUCCESS,00,679,ATM,Chennai,2024-07-20 11:56:10
37600,PayU,SUCCESS,00,199,Mobile,Pune,2024-07-20 12:24:02
37601,Stripe,SUCCESS,00,727,Desktop,Delhi,2024-07-20 12:46:56
37602,Razorpay,FAILED,05,901,POS,Chennai,2024-07-20 13:22:58
37603,Stripe,SUCCESS,00,544,Desktop,Bangalore,2024-07-20 15:26:31
37604,Razorpay,SUCCESS,00,847,POS,Chennai,2024-07-20 16:17:10
37605,BillDesk,SUCCESS,00,1030,Desktop,Chennai,2024-07-20 16:22:10
37606,BillDesk,PENDING,99,192,Mobile,Bangalore,2024-07-20 17:22:47
37607,PayU,SUCCESS,00,419,POS,Delhi,2024-07-20 17:43:12
37608,Razorpay,SUCCESS,00,1146,POS,Mumbai,2024-07-20 18:25:33
37609,PayU,SUCCESS,00,953,ATM,Bangalore,2024-07-20 18:42:08
37610,BillDesk,SUCCESS,00,1450,Mobile,Chennai,2024-07-20 19:45:58
37611,PayU,SUCCESS,00,1417,ATM,Bangalore,2024-07-20 20:04:43
37612,Stripe,SUCCESS,00,275,Desktop,Mumbai,2024-07-20 20:55:26
37613,Stripe,SUCCESS,00,1192,Desktop,Bangalore,2024-07-20 22:54:01
37614,Razorpay,SUCCESS,00,581,POS,Bangalore,2024-07-20 22:57:39
37615,BillDesk,SUCCESS,00,1313,POS,Mumbai,2024-07-20 23:28:47
37616,Stripe,SUCCESS,00,620,Mobile,Chennai,2024-07-20 23:31:24
37617,Stripe,SUCCESS,00,223,POS,Pune,2024-07-20 23:46:01
37618,Razorpay,SUCCESS,00,185,Mobile,Delhi,2024-07-21 00:10:06
37619,Razorpay,SUCCESS,00,101,Desktop,Pune,2024-07-21 00:25:08
37620,Razorpay,SUCCESS,00,495,Desktop,Bangalore,2024-07-21 00:33:51
37621,PayU,SUCCESS,00,104,Mobile,Pune,2024-07-21 00:48:59
37622,Razorpay,SUCCESS,00,978,ATM,Chennai,2024-07-21 00:55:22
37623,BillDesk,SUCCESS,00,997,POS,Mumbai,2024-07-21 01:58:30
37624,Razorpay,SUCCESS,00,1179,POS,Mumbai,2024-07-21 02:03:01
37625,Stripe,SUCCESS,00,723,POS,Pune,2024-07-21 02:29:16
37626,Stripe,SUCCESS,00,697,Mobile,Pune,2024-07-21 02:38:06
37627,PayU,FAILED,12,823,ATM,Chennai,2024-07-21 03:26:00
37628,Stripe,SUCCESS,00,451,Mobile,Mumbai,2024-07-21 04:08:04
37629,Stripe,SUCCESS,00,548,Desktop,Mumbai,2024-07-21 04:54:50
37630,Razorpay,SUCCESS,00,324,ATM,Chennai,2024-07-21 04:55:41
37631,PayU,SUCCESS,00,642,POS,Bangalore,2024-07-21 05:17:42
37632,Stripe,SUCCESS,00,1235,Mobile,Pune,2024-07-21 05:44:13
37633,Stripe,SUCCESS,00,1389,ATM,Delhi,2024-07-21 05:45:46
37634,BillDesk,SUCCESS,00,1405,Mobile,Delhi,2024-07-21 06:02:51
37635,Stripe,SUCCESS,00,1486,ATM,Bangalore,2024-07-21 07:17:41
37636,Razorpay,SUCCESS,00,565,POS,Delhi,2024-07-21 07:41:36
37637,BillDesk,SUCCESS,00,716,ATM,Chennai,2024-07-21 09:09:46
37638,Razorpay,SUCCESS,00,1158,POS,Bangalore,2024-07-21 09:51:42
37639,PayU,SUCCESS,00,290,ATM,Mumbai,2024-07-21 11:29:25
37640,Razorpay,SUCCESS,00,1327,Desktop,Chennai,2024-07-21 12:15:48
37641,Razorpay,FAILED,12,535,Mobile,Bangalore,2024-07-21 14:31:36
37642,Razorpay,SUCCESS,00,505,Desktop,Mumbai,2024-07-21 15:01:46
37643,Stripe,SUCCESS,00,256,ATM,Bangalore,2024-07-21 15:16:43
37644,PayU,SUCCESS,00,103,POS,Delhi,2024-07-21 16:11:38
37645,PayU,SUCCESS,00,677,POS,Chennai,2024-07-21 16:28:57
37646,PayU,SUCCESS,00,425,ATM,Pune,2024-07-21 16:36:05
37647,Stripe,SUCCESS,00,845,POS,Mumbai,2024-07-21 16:36:46
37648,Razorpay,SUCCESS,00,157,Mobile,Delhi,2024-07-21 16:42:22
37649,PayU,SUCCESS,00,1304,Desktop,Delhi,2024-07-21 17:32:56
37650,Razorpay,SUCCESS,00,343,ATM,Chennai,2024-07-21 17:43:00
37651,BillDesk,SUCCESS,00,645,ATM,Delhi,2024-07-21 18:03:01
37652,BillDesk,SUCCESS,00,1276,Desktop,Delhi,2024-07-21 18:09:27
37653,Razorpay,SUCCESS,00,1318,Desktop,Bangalore,2024-07-21 18:29:06
37654,PayU,SUCCESS,00,851,POS,Bangalore,2024-07-21 18:44:07
37655,Stripe,SUCCESS,00,254,POS,Mumbai,2024-07-21 18:50:04
37656,Stripe,PENDING,99,396,Desktop,Mumbai,2024-07-21 19:06:41
37657,PayU,SUCCESS,00,1465,Mobile,Delhi,2024-07-21 19:47:11
37658,Razorpay,SUCCESS,00,641,Desktop,Chennai,2024-07-21 20:50:35
37659,Razorpay,SUCCESS,00,1316,Mobile,Mumbai,2024-07-21 21:08:34
37660,BillDesk,SUCCESS,00,775,Desktop,Bangalore,2024-07-21 21:34:47
37661,BillDesk,SUCCESS,00,1023,ATM,Pune,2024-07-21 22:17:06
37662,Razorpay,SUCCESS,00,711,Desktop,Chennai,2024-07-21 22:53:30
37663,Razorpay,FAILED,05,1198,Desktop,Delhi,2024-07-21 22:54:17
37664,Razorpay,SUCCESS,00,308,Desktop,Chennai,2024-07-21 22:55:01
37665,PayU,SUCCESS,00,143,Desktop,Delhi,2024-07-21 23:53:57
37666,PayU,SUCCESS,00,391,Desktop,Bangalore,2024-07-22 00:28:12
37667,Razorpay,SUCCESS,00,1123,Mobile,Mumbai,2024-07-22 01:40:26
37668,Razorpay,SUCCESS,00,796,ATM,Delhi,2024-07-22 01:56:39
37669,BillDesk,SUCCESS,00,995,Desktop,Delhi,2024-07-22 02:31:39
37670,BillDesk,SUCCESS,00,1188,Mobile,Bangalore,2024-07-22 03:13:49
37671,Stripe,SUCCESS,00,412,ATM,Bangalore,2024-07-22 04:25:38
37672,Stripe,SUCCESS,00,162,ATM,Mumbai,2024-07-22 04:45:13
37673,PayU,SUCCESS,00,1187,Mobile,Delhi,2024-07-22 05:52:49
