txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
47446,Stripe,SUCCESS,00,914,POS,Delhi,2025-02-14 00:48:33
47447,Razorpay,SUCCESS,00,545,Desktop,Mumbai,2025-02-14 00:49:26
47448,PayU,FAILED,12,419,Mobile,Delhi,2025-02-14 00:54:20
47449,Razorpay,SUCCESS,00,1292,POS,Mumbai,2025-02-14 00:56:52
47450,PayU,SUCCESS,00,813,ATM,Pune,2025-02-14 00:59:34
47451,PayU,SUCCESS,00,798,Mobile,Pune,2025-02-14 01:07:52
47452,PayU,SUCCESS,00,560,ATM,Pune,2025-02-14 01:08:19
47453,Razorpay,SUCCESS,00,238,Mobile,Pune,2025-02-14 01:11:14
47454,PayU,SUCCESS,00,331,Desktop,Delhi,2025-02-14 01:19:55
47455,Stripe,SUCCESS,00,1398,Mobile,Bangalore,2025-02-14 01:31:29
47456,Razorpay,SUCCESS,00,1184,POS,Pune,2025-02-14 01:36:11
47457,BillDesk,SUCCESS,00,556,Desktop,Chennai,2025-02-14 01:39:58
47458,Razorpay,SUCCESS,00,505,ATM,Bangalore,2025-02-14 01:42:59
47459,Stripe,SUCCESS,00,1445,ATM,Pune,2025-02-14 01:44:52
47460,Stripe,SUCCESS,00,874,POS,Bangalore,2025-02-14 01:56:36
47461,Stripe,SUCCESS,00,805,POS,Chennai,2025-02-14 02:08:26
47462,Razorpay,SUCCESS,00,1405,POS,Delhi,2025-02-14 02:09:01
47463,BillDesk,SUCCESS,00,815,Mobile,Mumbai,2025-02-14 02:14:33
47464,PayU,SUCCESS,00,883,Mobile,Pune,2025-02-14 02:43:50
47465,Razorpay,FAILED,99,616,Mobile,Chennai,2025-02-14 03:19:44
47466,Stripe,SUCCESS,00,541,POS,Mumbai,2025-02-14 03:21:07
47467,BillDesk,SUCCESS,00,244,Mobile,Bangalore,2025-02-14 03:26:58
47468,Razorpay,SUCCESS,00,172,ATM,Chennai,2025-02-14 03:34:16
47469,Razorpay,SUCCESS,00,553,Desktop,Bangalore,2025-02-14 03:41:20
47470,Stripe,SUCCESS,00,665,ATM,Mumbai,2025-02-14 03:43:33
47471,Stripe,SUCCESS,00,1148,POS,Delhi,2025-02-14 03:46:06
47472,Stripe,SUCCESS,00,236,Desktop,Mumbai,2025-02-14 03:52:22
47473,BillDesk,SUCCESS,00,513,ATM,Delhi,2025-02-14 04:00:27
47474,BillDesk,SUCCESS,00,1257,Mobile,Mumbai,2025-02-14 04:26:31
47475,PayU,SUCCESS,00,807,Mobile,Chennai,2025-02-14 04:33:53
47476,PayU,SUCCESS,00,902,Desktop,Chennai,2025-02-14 04:42:16
47477,Stripe,SUCCESS,00,114,Desktop,Chennai,2025-02-14 04:45:38
47478,Razorpay,SUCCESS,00,659,Mobile,Chennai,2025-02-14 05:03:06
47479,BillDesk,SUCCESS,00,1184,Mobile,Pune,2025-02-14 05:07:54
47480,Razorpay,SUCCESS,00,1092,Mobile,Bangalore,2025-02-14 05:28:16
47481,Razorpay,SUCCESS,00,1026,POS,Delhi,2025-02-14 05:33:48
47482,Stripe,SUCCESS,00,1402,POS,Delhi,2025-02-14 05:37:07
47483,PayU,SUCCESS,00,1229,Desktop,Mumbai,2025-02-14 05:38:08
47484,PayU,SUCCESS,00,382,Desktop,Bangalore,2025-02-14 05:41:31
47485,Razorpay,SUCCESS,00,729,Desktop,Mumbai,2025-02-14 05:44:09
47486,Razorpay,SUCCESS,00,1004,Mobile,Delhi,2025-02-14 05:45:52
47487,Razorpay,SUCCESS,00,1222,Desktop,Chennai,2025-02-14 06:00:37
47488,Stripe,SUCCESS,00,1480,POS,Pune,2025-02-14 06:07:36
47489,BillDesk,SUCCESS,00,907,Desktop,Bangalore,2025-02-14 06:31:07
47490,PayU,SUCCESS,00,1249,Desktop,Bangalore,2025-02-14 06:38:07
47491,Stripe,FAILED,99,1327,Desktop,Chennai,2025-02-14 06:42:30
47492,BillDesk,SUCCESS,00,826,Mobile,Chennai,2025-02-14 06:54:35
47493,BillDesk,SUCCESS,00,1406,Desktop,Chennai,2025-02-14 06:55:34
47494,Stripe,SUCCESS,00,368,ATM,Pune,2025-02-14 06:57:01
47495,BillDesk,SUCCESS,00,1093,Mobile,Chennai,2025-02-14 07:01:16
47496,Razorpay,SUCCESS,00,487,Mobile,Bangalore,2025-02-14 07:07:07
47497,Razorpay,SUCCESS,00,299,ATM,Bangalore,2025-02-14 07:26:05
47498,PayU,SUCCESS,00,487,POS,Delhi,2025-02-14 07:32:43
47499,Razorpay,SUCCESS,00,954,Desktop,Bangalore,2025-02-14 07:35:33
47500,Stripe,SUCCESS,00,1495,Desktop,Chennai,2025-02-14 07:36:02
47501,Stripe,SUCCESS,00,1043,ATM,Bangalore,2025-02-14 07:36:44
47502,Stripe,SUCCESS,00,834,ATM,Chennai,2025-02-14 07:39:22
47503,BillDesk,SUCCESS,00,902,ATM,Bangalore,2025-02-14 07:45:24
47504,Razorpay,SUCCESS,00,143,ATM,Mumbai,2025-02-14 07:48:50
47505,PayU,SUCCESS,00,319,POS,Pune,2025-02-14 07:51:21
47506,Stripe,SUCCESS,00,1299,POS,Bangalore,2025-02-14 07:52:04
47507,PayU,SUCCESS,00,1299,POS,Pune,2025-02-14 08:04:07
47508,PayU,SUCCESS,00,958,POS,Chennai,2025-02-14 08:14:35
47509,BillDesk,SUCCESS,00,1035,POS,Chennai,2025-02-14 08:15:19
47510,Razorpay,SUCCESS,00,1243,Mobile,Delhi,2025-02-14 08:30:55
47511,BillDesk,SUCCESS,00,733,Mobile,Delhi,2025-02-14 08:41:12
47512,Razorpay,SUCCESS,00,160,ATM,Mumbai,2025-02-14 08:41:42
47513,Stripe,SUCCESS,00,1319,Desktop,Delhi,2025-02-14 08:56:11
47514,BillDesk,SUCCESS,00,534,Desktop,Bangalore,2025-02-14 08:56:20
47515,BillDesk,FAILED,99,593,ATM,Pune,2025-02-14 08:58:31
47516,BillDesk,SUCCESS,00,852,POS,Chennai,2025-02-14 08:59:05
47517,PayU,SUCCESS,00,222,ATM,Bangalore,2025-02-14 09:01:40
47518,BillDesk,SUCCESS,00,606,POS,Chennai,2025-02-14 09:05:23
47519,Razorpay,SUCCESS,00,858,ATM,Pune,2025-02-14 09:10:38
47520,BillDesk,SUCCESS,00,947,Mobile,Mumbai,2025-02-14 09:13:24
47521,Stripe,SUCCESS,00,1114,POS,Pune,2025-02-14 09:20:51
47522,Razorpay,SUCCESS,00,171,Mobile,Delhi,2025-02-14 09:27:29
47523,Razorpay,FAILED,99,1431,Mobile,Bangalore,2025-02-14 09:32:25
47524,Razorpay,SUCCESS,00,187,Mobile,Pune,2025-02-14 09:38:46
47525,BillDesk,SUCCESS,00,667,ATM,Bangalore,2025-02-14 09:50:10
47526,Razorpay,SUCCESS,00,680,ATM,Delhi,2025-02-14 10:00:19
47527,PayU,SUCCESS,00,1054,POS,Mumbai,2025-02-14 10:02:36
47528,PayU,SUCCESS,00,1363,Desktop,Bangalore,2025-02-14 10:10:18
47529,Stripe,SUCCESS,00,543,POS,Delhi,2025-02-14 10:25:45
47530,Razorpay,SUCCESS,00,684,ATM,Chennai,2025-02-14 10:26:00
47531,BillDesk,SUCCESS,00,1392,Desktop,Chennai,2025-02-14 10:39:30
47532,Razorpay,SUCCESS,00,724,ATM,Pune,2025-02-14 10:45:38
47533,PayU,SUCCESS,00,946,ATM,Delhi,2025-02-14 10:46:28
47534,Razorpay,PENDING,99,695,POS,Pune,2025-02-14 10:49:32
47535,PayU,SUCCESS,00,532,Desktop,Bangalore,2025-02-14 11:05:20
47536,PayU,SUCCESS,00,938,ATM,Delhi,2025-02-14 11:21:46
47537,Razorpay,PENDING,12,1063,ATM,Pune,2025-02-14 11:29:08
47538,Razorpay,SUCCESS,00,594,ATM,Bangalore,2025-02-14 11:30:39
47539,BillDesk,PENDING,99,1488,Mobile,Mumbai,2025-02-14 11:38:54
47540,Razorpay,SUCCESS,00,956,Mobile,Pune,2025-02-14 11:58:20
47541,BillDesk,FAILED,05,135,Desktop,Chennai,2025-02-14 12:01:14
47542,Razorpay,SUCCESS,00,353,POS,Delhi,2025-02-14 12:03:46
47543,PayU,SUCCESS,00,878,POS,Mumbai,2025-02-14 12:12:26
47544,Stripe,SUCCESS,00,865,Mobile,Chennai,2025-02-14 12:15:02
47545,PayU,FAILED,12,734,Mobile,Delhi,2025-02-14 12:33:14
47546,Razorpay,SUCCESS,00,1404,POS,Mumbai,2025-02-14 12:35:39
47547,PayU,SUCCESS,00,580,POS,Pune,2025-02-14 12:38:52
47548,Razorpay,SUCCESS,00,997,ATM,Mumbai,2025-02-14 12:39:13
47549,Razorpay,SUCCESS,00,1482,POS,Chennai,2025-02-14 12:49:05
47550,Stripe,SUCCESS,00,1396,POS,Bangalore,2025-02-14 12:54:32
47551,BillDesk,SUCCESS,00,1428,POS,Delhi,2025-02-14 12:59:31
47552,BillDesk,SUCCESS,00,194,Mobile,Chennai,2025-02-14 13:00:15
47553,PayU,SUCCESS,00,1156,Desktop,Pune,2025-02-14 13:12:25
47554,Razorpay,SUCCESS,00,848,Desktop,Bangalore,2025-02-14 13:16:46
47555,PayU,SUCCESS,00,1450,Desktop,Mumbai,2025-02-14 13:20:01
47556,BillDesk,SUCCESS,00,862,Desktop,Delhi,2025-02-14 13:56:08
47557,Razorpay,SUCCESS,00,300,Desktop,Bangalore,2025-02-14 14:01:46
47558,PayU,SUCCESS,00,1085,POS,Pune,2025-02-14 14:03:39
47559,Stripe,SUCCESS,00,1030,Desktop,Pune,2025-02-14 14:17:54
47560,PayU,SUCCESS,00,190,Mobile,Mumbai,2025-02-14 14:31:15
47561,BillDesk,SUCCESS,00,965,POS,Pune,2025-02-14 14:34:56
47562,PayU,SUCCESS,00,1209,POS,Mumbai,2025-02-14 14:39:41
47563,Stripe,SUCCESS,00,981,Mobile,Mumbai,2025-02-14 14:40:44
47564,BillDesk,SUCCESS,00,718,Desktop,Chennai,2025-02-14 14:43:26
47565,Stripe,FAILED,99,621,Mobile,Pune,2025-02-14 14:55:19
47566,Stripe,SUCCESS,00,1263,POS,Mumbai,2025-02-14 15:01:58
47567,BillDesk,SUCCESS,00,1331,Desktop,Chennai,2025-02-14 15:04:30
47568,PayU,SUCCESS,00,589,Desktop,Chennai,2025-02-14 15:07:58
47569,PayU,SUCCESS,00,1076,ATM,Mumbai,2025-02-14 15:10:08
47570,PayU,SUCCESS,00,1296,Desktop,Delhi,2025-02-14 15:14:00
47571,BillDesk,SUCCESS,00,1222,Mobile,Chennai,2025-02-14 15:19:34
47572,Stripe,SUCCESS,00,427,Mobile,Mumbai,2025-02-14 15:26:32
47573,Stripe,SUCCESS,00,1361,POS,Mumbai,2025-02-14 15:51:13
47574,Razorpay,SUCCESS,00,1123,Mobile,Bangalore,2025-02-14 15:52:26
47575,Stripe,SUCCESS,00,588,ATM,Delhi,2025-02-14 15:52:49
47576,Stripe,SUCCESS,00,769,ATM,Bangalore,2025-02-14 15:54:49
47577,Stripe,SUCCESS,00,1080,Mobile,Chennai,2025-02-14 15:56:40
47578,Razorpay,SUCCESS,00,601,POS,Bangalore,2025-02-14 16:02:00
47579,Stripe,SUCCESS,00,927,ATM,Chennai,2025-02-14 16:13:14
47580,Razorpay,SUCCESS,00,620,Desktop,Delhi,2025-02-14 16:23:29
47581,Razorpay,SUCCESS,00,440,POS,Bangalore,2025-02-14 16:53:48
47582,PayU,SUCCESS,00,650,ATM,Delhi,2025-02-14 17:02:48
47583,BillDesk,FAILED,05,1316,ATM,Pune,2025-02-14 17:04:11
47584,BillDesk,SUCCESS,00,1356,POS,Mumbai,2025-02-14 17:06:06
47585,Razorpay,FAILED,99,1382,ATM,Chennai,2025-02-14 17:13:57
47586,Razorpay,SUCCESS,00,651,Mobile,Bangalore,2025-02-14 17:17:57
47587,BillDesk,SUCCESS,00,899,POS,Bangalore,2025-02-14 17:21:10
47588,Razorpay,SUCCESS,00,1393,Mobile,Chennai,2025-02-14 17:23:36
47589,Razorpay,SUCCESS,00,825,ATM,Mumbai,2025-02-14 17:32:14
47590,Razorpay,SUCCESS,00,822,ATM,Chennai,2025-02-14 17:42:43
47591,Stripe,FAILED,12,555,Desktop,Mumbai,2025-02-14 17:54:17
47592,Stripe,SUCCESS,00,188,ATM,Chennai,2025-02-14 18:05:25
47593,BillDesk,SUCCESS,00,1269,Mobile,Pune,2025-02-14 18:05:42
47594,PayU,PENDING,99,184,Desktop,Bangalore,2025-02-14 18:07:33
47595,Razorpay,SUCCESS,00,283,ATM,Pune,2025-02-14 18:48:05
47596,Stripe,SUCCESS,00,506,POS,Chennai,2025-02-14 19:04:56
47597,Razorpay,FAILED,99,361,POS,Pune,2025-02-14 19:05:02
47598,BillDesk,SUCCESS,00,1467,Mobile,Bangalore,2025-02-14 19:14:03
47599,Stripe,SUCCESS,00,1217,ATM,Mumbai,2025-02-14 19:15:16
47600,Razorpay,FAILED,12,930,Desktop,Mumbai,2025-02-14 19:42:06
47601,BillDesk,SUCCESS,00,1218,ATM,Bangalore,2025-02-14 19:43:27
47602,Razorpay,SUCCESS,00,639,Mobile,Chennai,2025-02-14 19:45:32
47603,BillDesk,SUCCESS,00,1240,ATM,Mumbai,2025-02-14 19:50:39
47604,Stripe,SUCCESS,00,345,Desktop,Mumbai,2025-02-14 19:51:32
47605,PayU,SUCCESS,00,626,POS,Chennai,2025-02-14 19:52:02
47606,Stripe,SUCCESS,00,729,Desktop,Bangalore,2025-02-14 19:57:43
47607,Razorpay,SUCCESS,00,613,POS,Mumbai,2025-02-14 20:10:09
47608,PayU,FAILED,99,1334,ATM,Chennai,2025-02-14 20:12:26
47609,Stripe,FAILED,12,1153,ATM,Mumbai,2025-02-14 20:21:23
47610,BillDesk,SUCCESS,00,365,ATM,Delhi,2025-02-14 20:25:46
47611,Stripe,SUCCESS,00,1287,Mobile,Delhi,2025-02-14 20:26:36
47612,Stripe,SUCCESS,00,523,Desktop,Pune,2025-02-14 20:33:15
47613,Stripe,SUCCESS,00,487,ATM,Mumbai,2025-02-14 20:55:49
47614,Razorpay,SUCCESS,00,307,Desktop,Pune,2025-02-14 21:20:00
47615,PayU,SUCCESS,00,823,POS,Pune,2025-02-14 21:31:26
47616,Stripe,SUCCESS,00,334,ATM,Pune,2025-02-14 21:34:24
47617,BillDesk,SUCCESS,00,244,POS,Mumbai,2025-02-14 21:46:14
47618,Stripe,SUCCESS,00,731,ATM,Pune,2025-02-14 21:48:26
47619,BillDesk,SUCCESS,00,548,POS,Pune,2025-02-14 21:56:09
47620,BillDesk,SUCCESS,00,492,Mobile,Mumbai,2025-02-14 22:00:31
47621,Stripe,SUCCESS,00,715,POS,Bangalore,2025-02-14 22:23:35
47622,BillDesk,SUCCESS,00,797,POS,Bangalore,2025-02-14 22:45:05
47623,Razorpay,FAILED,05,476,Desktop,Pune,2025-02-14 22:50:43
47624,BillDesk,SUCCESS,00,298,Mobile,Delhi,2025-02-14 22:52:01
47625,Stripe,SUCCESS,00,120,Desktop,Pune,2025-02-14 22:55:25
47626,Razorpay,FAILED,05,380,Mobile,Bangalore,2025-02-14 22:59:00
47627,Stripe,FAILED,99,1395,POS,Bangalore,2025-02-14 23:03:47
47628,Razorpay,SUCCESS,00,134,ATM,Bangalore,2025-02-14 23:28:50
47629,Razorpay,FAILED,99,1226,ATM,Delhi,2025-02-14 23:37:22
47630,PayU,SUCCESS,00,652,ATM,Chennai,2025-02-14 23:43:57
47631,BillDesk,FAILED,12,265,ATM,Mumbai,2025-02-14 23:44:46
47632,PayU,SUCCESS,00,765,Desktop,Bangalore,2025-02-14 23:56:15
47633,Razorpay,FAILED,12,1331,Desktop,Mumbai,2025-02-14 23:59:37
47634,Stripe,SUCCESS,00,869,Desktop,Bangalore,2025-02-14 23:59:42
47635,BillDesk,SUCCESS,00,679,ATM,Mumbai,2025-02-15 00:00:04
47636,PayU,SUCCESS,00,908,Desktop,Delhi,2025-02-15 00:00:44
47637,Razorpay,SUCCESS,00,1443,Mobile,Delhi,2025-02-15 00:12:42
47638,Stripe,SUCCESS,00,743,POS,Bangalore,2025-02-15 00:25:48
47639,BillDesk,SUCCESS,00,191,POS,Chennai,2025-02-15 00:30:36
47640,PayU,SUCCESS,00,207,Desktop,Pune,2025-02-15 00:31:42
47641,Stripe,SUCCESS,00,750,Desktop,Pune,2025-02-15 00:45:51
47642,PayU,SUCCESS,00,452,Mobile,Chennai,2025-02-15 00:46:19
47643,PayU,SUCCESS,00,1235,Mobile,Mumbai,2025-02-15 01:02:01
47644,PayU,SUCCESS,00,1277,ATM,Delhi,2025-02-15 01:18:48
47645,Stripe,SUCCESS,00,530,Desktop,Delhi,2025-02-15 01:19:13
47646,PayU,SUCCESS,00,110,Mobile,Chennai,2025-02-15 01:21:58
47647,PayU,SUCCESS,00,1277,POS,Bangalore,2025-02-15 01:28:25
47648,BillDesk,SUCCESS,00,195,Mobile,Mumbai,2025-02-15 01:45:47
47649,BillDesk,SUCCESS,00,381,POS,Delhi,2025-02-15 01:59:02
47650,Razorpay,SUCCESS,00,815,POS,Pune,2025-02-15 02:01:35
47651,BillDesk,SUCCESS,00,297,Desktop,Chennai,2025-02-15 02:16:43
47652,Razorpay,SUCCESS,00,599,Mobile,Delhi,2025-02-15 02:27:24
47653,BillDesk,FAILED,12,438,POS,Delhi,2025-02-15 02:42:56
47654,Razorpay,SUCCESS,00,1303,Desktop,Delhi,2025-02-15 02:44:24
47655,BillDesk,SUCCESS,00,1297,Desktop,Chennai,2025-02-15 02:46:28
47656,Stripe,FAILED,12,809,Mobile,Delhi,2025-02-15 02:52:47
47657,BillDesk,SUCCESS,00,670,Mobile,Delhi,2025-02-15 02:57:35
47658,PayU,SUCCESS,00,864,Desktop,Delhi,2025-02-15 03:04:19
47659,BillDesk,SUCCESS,00,1122,ATM,Delhi,2025-02-15 03:11:49
47660,PayU,SUCCESS,00,1210,ATM,Pune,2025-02-15 03:15:23
47661,Razorpay,SUCCESS,00,880,POS,Chennai,2025-02-15 03:18:01
47662,BillDesk,SUCCESS,00,1267,Desktop,Chennai,2025-02-15 03:57:55
47663,Stripe,SUCCESS,00,920,ATM,Mumbai,2025-02-15 04:01:35
47664,PayU,SUCCESS,00,1151,Desktop,Chennai,2025-02-15 04:09:54
47665,Stripe,SUCCESS,00,590,POS,Bangalore,2025-02-15 04:19:23
47666,BillDesk,SUCCESS,00,937,POS,Pune,2025-02-15 04:28:31
47667,Razorpay,SUCCESS,00,1219,ATM,Mumbai,2025-02-15 04:33:21
47668,Stripe,SUCCESS,00,1313,Mobile,Chennai,2025-02-15 04:45:20
47669,BillDesk,SUCCESS,00,914,Mobile,Chennai,2025-02-15 05:06:26
47670,Razorpay,SUCCESS,00,1066,Mobile,Delhi,2025-02-15 05:06:33
47671,Razorpay,SUCCESS,00,160,POS,Delhi,2025-02-15 05:16:41
47672,BillDesk,SUCCESS,00,1128,Desktop,Delhi,2025-02-15 05:19:12
47673,Stripe,SUCCESS,00,669,Mobile,Delhi,2025-02-15 05:20:31
47674,Stripe,SUCCESS,00,814,ATM,Pune,2025-02-15 05:22:25
47675,Stripe,SUCCESS,00,1282,Mobile,Bangalore,2025-02-15 05:30:07
47676,Stripe,SUCCESS,00,742,Mobile,Delhi,2025-02-15 05:35:26
47677,PayU,SUCCESS,00,390,ATM,Bangalore,2025-02-15 05:45:15
47678,Razorpay,SUCCESS,00,398,Mobile,Chennai,2025-02-15 05:51:26
47679,Stripe,SUCCESS,00,1034,ATM,Pune,2025-02-15 05:58:41
47680,Stripe,SUCCESS,00,1379,Mobile,Mumbai,2025-02-15 06:00:42
47681,Stripe,SUCCESS,00,1170,POS,Mumbai,2025-02-15 06:06:49
47682,BillDesk,SUCCESS,00,1386,POS,Pune,2025-02-15 06:16:53
47683,PayU,SUCCESS,00,371,Mobile,Mumbai,2025-02-15 06:17:21
47684,Razorpay,SUCCESS,00,781,POS,Delhi,2025-02-15 06:20:26
47685,BillDesk,SUCCESS,00,614,ATM,Delhi,2025-02-15 06:25:47
47686,Stripe,SUCCESS,00,1132,Mobile,Chennai,2025-02-15 06:35:28
47687,PayU,SUCCESS,00,327,Mobile,Bangalore,2025-02-15 06:43:15
47688,Razorpay,SUCCESS,00,656,Desktop,Chennai,2025-02-15 06:48:42
47689,Razorpay,SUCCESS,00,102,Desktop,Mumbai,2025-02-15 07:01:47
47690,Razorpay,SUCCESS,00,211,POS,Delhi,2025-02-15 07:07:18
47691,BillDesk,SUCCESS,00,1405,ATM,Delhi,2025-02-15 07:08:28
47692,Stripe,SUCCESS,00,1213,Mobile,Mumbai,2025-02-15 07:10:44
47693,Razorpay,FAILED,99,1300,Desktop,Delhi,2025-02-15 07:10:54
47694,PayU,SUCCESS,00,1075,POS,Pune,2025-02-15 07:14:09
47695,Razorpay,SUCCESS,00,465,Desktop,Pune,2025-02-15 07:15:12
47696,BillDesk,SUCCESS,00,702,Desktop,Chennai,2025-02-15 07:16:05
47697,Razorpay,SUCCESS,00,387,Desktop,Mumbai,2025-02-15 07:34:42
47698,Razorpay,SUCCESS,00,783,POS,Mumbai,2025-02-15 07:36:34
47699,PayU,SUCCESS,00,1098,Desktop,Mumbai,2025-02-15 07:39:35
47700,Stripe,SUCCESS,00,131,ATM,Mumbai,2025-02-15 07:40:10
47701,BillDesk,SUCCESS,00,1053,ATM,Pune,2025-02-15 07:49:09
47702,PayU,SUCCESS,00,503,Desktop,Pune,2025-02-15 07:49:43
47703,Stripe,SUCCESS,00,418,Mobile,Bangalore,2025-02-15 07:52:53
47704,Stripe,SUCCESS,00,865,POS,Bangalore,2025-02-15 08:09:51
47705,Stripe,SUCCESS,00,921,Desktop,Chennai,2025-02-15 08:18:02
47706,PayU,SUCCESS,00,1386,Mobile,Chennai,2025-02-15 08:31:31
47707,BillDesk,SUCCESS,00,566,Mobile,Delhi,2025-02-15 08:34:31
47708,BillDesk,PENDING,12,556,Desktop,Bangalore,2025-02-15 08:36:42
47709,PayU,SUCCESS,00,930,Desktop,Pune,2025-02-15 08:40:26
47710,Stripe,SUCCESS,00,1477,Desktop,Pune,2025-02-15 08:44:46
47711,Razorpay,SUCCESS,00,278,Desktop,Pune,2025-02-15 08:48:54
47712,Stripe,FAILED,05,453,Mobile,Delhi,2025-02-15 08:50:40
47713,BillDesk,SUCCESS,00,424,POS,Mumbai,2025-02-15 08:52:46
47714,BillDesk,SUCCESS,00,504,Desktop,Bangalore,2025-02-15 09:04:32
47715,Stripe,SUCCESS,00,1058,Mobile,Bangalore,2025-02-15 09:04:49
47716,PayU,FAILED,99,1469,POS,Bangalore,2025-02-15 09:11:30
47717,Stripe,SUCCESS,00,952,POS,Pune,2025-02-15 09:53:34
47718,BillDesk,SUCCESS,00,1474,Desktop,Pune,2025-02-15 09:55:28
47719,PayU,SUCCESS,00,688,POS,Pune,2025-02-15 10:02:54
47720,Stripe,SUCCESS,00,543,ATM,Delhi,2025-02-15 10:11:57
47721,Razorpay,SUCCESS,00,1175,Mobile,Chennai,2025-02-15 10:13:12
47722,Razorpay,SUCCESS,00,1006,Desktop,Pune,2025-02-15 10:20:33
47723,BillDesk,SUCCESS,00,947,Mobile,Bangalore,2025-02-15 10:24:23
47724,Stripe,PENDING,12,843,POS,Delhi,2025-02-15 10:39:16
47725,Stripe,FAILED,12,1404,Desktop,Pune,2025-02-15 10:50:17
47726,PayU,SUCCESS,00,539,Mobile,Bangalore,2025-02-15 10:55:39
47727,BillDesk,SUCCESS,00,1171,Desktop,Chennai,2025-02-15 11:05:31
47728,Razorpay,SUCCESS,00,142,Desktop,Pune,2025-02-15 11:08:22
47729,PayU,SUCCESS,00,328,Desktop,Bangalore,2025-02-15 11:12:20
47730,Razorpay,SUCCESS,00,672,POS,Delhi,2025-02-15 11:17:10
47731,PayU,SUCCESS,00,467,ATM,Pune,2025-02-15 11:19:47
47732,PayU,SUCCESS,00,906,Mobile,Bangalore,2025-02-15 11:28:55
47733,Stripe,SUCCESS,00,1422,POS,Bangalore,2025-02-15 11:33:13
47734,BillDesk,SUCCESS,00,1474,ATM,Bangalore,2025-02-15 12:00:32
47735,PayU,SUCCESS,00,115,ATM,Delhi,2025-02-15 12:15:38
47736,Stripe,SUCCESS,00,610,Desktop,Chennai,2025-02-15 12:33:10
47737,Razorpay,SUCCESS,00,807,Mobile,Chennai,2025-02-15 12:34:29
47738,BillDesk,SUCCESS,00,1073,ATM,Pune,2025-02-15 13:06:17
47739,BillDesk,SUCCESS,00,219,Mobile,Pune,2025-02-15 13:08:31
47740,PayU,SUCCESS,00,623,Mobile,Chennai,2025-02-15 13:09:25
47741,BillDesk,SUCCESS,00,997,Mobile,Bangalore,2025-02-15 13:10:16
47742,PayU,SUCCESS,00,521,POS,Bangalore,2025-02-15 13:12:22
47743,Stripe,SUCCESS,00,1135,Desktop,Delhi,2025-02-15 13:21:07
47744,PayU,SUCCESS,00,492,Desktop,Delhi,2025-02-15 13:28:42
47745,Stripe,SUCCESS,00,304,Desktop,Mumbai,2025-02-15 13:36:57
47746,Razorpay,SUCCESS,00,127,ATM,Bangalore,2025-02-15 13:47:56
47747,BillDesk,SUCCESS,00,984,Desktop,Mumbai,2025-02-15 13:50:52
47748,BillDesk,SUCCESS,00,862,Desktop,Pune,2025-02-15 13:51:31
47749,PayU,SUCCESS,00,544,Desktop,Mumbai,2025-02-15 13:51:48
47750,Razorpay,FAILED,12,421,Desktop,Chennai,2025-02-15 14:06:36
47751,Razorpay,SUCCESS,00,721,Desktop,Mumbai,2025-02-15 14:07:04
47752,BillDesk,SUCCESS,00,469,Desktop,Chennai,2025-02-15 14:15:40
47753,BillDesk,SUCCESS,00,790,Mobile,Delhi,2025-02-15 14:19:19
47754,PayU,SUCCESS,00,736,Desktop,Pune,2025-02-15 14:40:59
47755,BillDesk,SUCCESS,00,1420,ATM,Bangalore,2025-02-15 14:41:13
47756,Stripe,SUCCESS,00,764,ATM,Mumbai,2025-02-15 14:42:10
47757,BillDesk,SUCCESS,00,227,Desktop,Pune,2025-02-15 14:42:28
47758,Stripe,SUCCESS,00,930,ATM,Bangalore,2025-02-15 14:59:17
47759,Stripe,SUCCESS,00,1403,ATM,Mumbai,2025-02-15 15:00:18
47760,BillDesk,SUCCESS,00,901,Desktop,Pune,2025-02-15 15:04:09
47761,PayU,SUCCESS,00,1128,ATM,Mumbai,2025-02-15 15:07:34
47762,Stripe,SUCCESS,00,993,ATM,Bangalore,2025-02-15 15:10:34
47763,PayU,SUCCESS,00,136,POS,Pune,2025-02-15 15:18:36
47764,PayU,SUCCESS,00,1496,POS,Delhi,2025-02-15 15:28:06
47765,Stripe,SUCCESS,00,168,ATM,Chennai,2025-02-15 15:35:59
47766,PayU,SUCCESS,00,689,ATM,Delhi,2025-02-15 15:44:48
47767,Stripe,SUCCESS,00,555,Desktop,Delhi,2025-02-15 15:46:32
47768,PayU,SUCCESS,00,1221,Desktop,Chennai,2025-02-15 15:51:36
47769,Razorpay,SUCCESS,00,684,POS,Bangalore,2025-02-15 16:00:30
47770,Razorpay,SUCCESS,00,419,Desktop,Chennai,2025-02-15 16:00:34
47771,Razorpay,SUCCESS,00,673,POS,Pune,2025-02-15 16:03:24
47772,Stripe,FAILED,99,172,POS,Mumbai,2025-02-15 16:13:33
47773,PayU,SUCCESS,00,520,ATM,Pune,2025-02-15 16:24:07
47774,PayU,SUCCESS,00,817,Mobile,Delhi,2025-02-15 16:24:44
47775,Razorpay,FAILED,12,1483,POS,Mumbai,2025-02-15 16:28:04
47776,Stripe,SUCCESS,00,286,Mobile,Bangalore,2025-02-15 16:28:52
47777,Stripe,SUCCESS,00,309,POS,Delhi,2025-02-15 16:36:20
47778,PayU,SUCCESS,00,279,POS,Mumbai,2025-02-15 16:39:17
