customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
5011,317,HIGH,2,0,2025-02-15
2181,781,LOW,0,0,2025-02-15
5284,696,HIGH,2,0,2025-02-15
5902,352,MEDIUM,0,0,2025-02-15
5336,640,LOW,2,0,2025-02-15
5206,524,LOW,0,0,2025-02-15
5388,664,LOW,3,0,2025-02-15
5644,503,HIGH,3,0,2025-02-15
5024,447,HIGH,3,0,2025-02-15
5383,444,HIGH,3,0,2025-02-15
5965,611,LOW,1,5000,2025-02-15
1842,652,MEDIUM,0,0,2025-02-15
5215,816,LOW,0,5000,2025-02-15
2734,792,MEDIUM,1,0,2025-02-15
5455,649,HIGH,4,0,2025-02-15
1820,644,MEDIUM,2,0,2025-02-15
2321,624,LOW,0,0,2025-02-15
5607,360,MEDIUM,1,5000,2025-02-15
5190,822,MEDIUM,0,0,2025-02-15
4822,635,MEDIUM,0,0,2025-02-15
4091,690,MEDIUM,1,0,2025-02-15
1086,836,MEDIUM,0,0,2025-02-15
5623,725,LOW,1,0,2025-02-15
5787,332,LOW,3,0,2025-02-15
5538,442,LOW,3,0,2025-02-15
1679,842,MEDIUM,1,0,2025-02-15
2656,735,LOW,2,0,2025-02-15
5296,606,MEDIUM,0,0,2025-02-15
5543,425,MEDIUM,4,0,2025-02-15
5788,394,LOW,3,0,2025-02-15
5672,334,LOW,1,0,2025-02-15
3594,812,MEDIUM,2,0,2025-02-15
2187,684,MEDIUM,1,0,2025-02-15
1938,701,MEDIUM,0,0,2025-02-15
5049,590,MEDIUM,4,0,2025-02-15
5808,728,LOW,1,0,2025-02-15
5317,586,HIGH,4,0,2025-02-15
5019,783,MEDIUM,2,0,2025-02-15
5989,393,HIGH,1,0,2025-02-15
5778,376,MEDIUM,3,0,2025-02-15
5322,732,HIGH,4,0,2025-02-15
5521,767,LOW,1,0,2025-02-15
5159,759,MEDIUM,2,0,2025-02-15
5982,327,LOW,1,0,2025-02-15
5879,322,HIGH,0,0,2025-02-15
5511,680,MEDIUM,4,0,2025-02-15
5666,630,LOW,2,0,2025-02-15
3894,779,LOW,1,0,2025-02-15
5230,470,HIGH,2,0,2025-02-15
5959,424,MEDIUM,1,5000,2025-02-15
5088,625,HIGH,1,0,2025-02-15
1446,618,LOW,0,0,2025-02-15
4998,629,MEDIUM,0,0,2025-02-15
5812,422,HIGH,3,0,2025-02-15
5040,608,MEDIUM,2,0,2025-02-15
5702,801,LOW,1,0,2025-02-15
5677,303,LOW,0,0,2025-02-15
5836,745,LOW,2,0,2025-02-15
5888,845,HIGH,0,0,2025-02-15
5433,555,MEDIUM,4,5000,2025-02-15
5389,804,LOW,1,0,2025-02-15
2810,660,LOW,0,0,2025-02-15
5177,597,LOW,4,0,2025-02-15
1061,685,MEDIUM,2,0,2025-02-15
4530,673,LOW,0,0,2025-02-15
5955,531,MEDIUM,4,0,2025-02-15
3822,748,LOW,2,0,2025-02-15
5537,501,HIGH,3,0,2025-02-15
5548,603,MEDIUM,1,0,2025-02-15
4097,819,LOW,0,0,2025-02-15
5556,334,LOW,0,0,2025-02-15
5981,820,HIGH,0,0,2025-02-15
5661,718,HIGH,0,0,2025-02-15
3948,647,LOW,2,0,2025-02-15
2009,844,MEDIUM,1,0,2025-02-15
3752,746,MEDIUM,0,0,2025-02-15
5935,826,HIGH,4,0,2025-02-15
5881,705,HIGH,3,0,2025-02-15
5008,500,HIGH,4,0,2025-02-15
5657,604,HIGH,1,0,2025-02-15
5468,434,HIGH,1,0,2025-02-15
2848,781,MEDIUM,2,0,2025-02-15
5908,786,MEDIUM,1,0,2025-02-15
3502,657,LOW,1,0,2025-02-15
5319,525,MEDIUM,2,5000,2025-02-15
5099,380,MEDIUM,4,0,2025-02-15
1041,632,LOW,0,0,2025-02-15
5957,579,HIGH,3,0,2025-02-15
4351,799,LOW,2,0,2025-02-15
1172,617,LOW,0,0,2025-02-15
5735,694,HIGH,0,0,2025-02-15
2736,819,LOW,0,0,2025-02-15
5353,734,MEDIUM,1,0,2025-02-15
5780,506,LOW,4,5000,2025-02-15
5012,728,LOW,2,0,2025-02-15
5434,306,MEDIUM,4,0,2025-02-15
5282,739,LOW,2,5000,2025-02-15
5086,398,MEDIUM,0,0,2025-02-15
5009,582,HIGH,2,5000,2025-02-15
5706,502,MEDIUM,0,0,2025-02-15
5020,580,HIGH,3,0,2025-02-15
3282,701,LOW,2,0,2025-02-15
5191,371,MEDIUM,2,0,2025-02-15
5806,758,LOW,3,0,2025-02-15
5689,315,LOW,1,0,2025-02-15
5225,412,LOW,3,0,2025-02-15
5892,805,MEDIUM,1,0,2025-02-15
1631,673,LOW,1,0,2025-02-15
5920,648,HIGH,0,0,2025-02-15
5393,771,LOW,1,0,2025-02-15
5796,608,HIGH,4,0,2025-02-15
3299,613,MEDIUM,2,0,2025-02-15
5613,456,HIGH,1,0,2025-02-15
5996,349,MEDIUM,2,5000,2025-02-15
5904,760,LOW,0,0,2025-02-15
2973,756,MEDIUM,0,0,2025-02-15
5137,830,MEDIUM,3,0,2025-02-15
3442,796,MEDIUM,1,0,2025-02-15
5422,499,MEDIUM,1,0,2025-02-15
5944,408,LOW,2,0,2025-02-15
5028,795,LOW,3,0,2025-02-15
1967,666,LOW,1,0,2025-02-15
5168,546,MEDIUM,4,0,2025-02-15
5705,523,LOW,2,0,2025-02-15
5445,510,MEDIUM,0,0,2025-02-15
4647,735,MEDIUM,2,0,2025-02-15
3451,828,MEDIUM,1,0,2025-02-15
5287,515,MEDIUM,3,0,2025-02-15
3770,680,MEDIUM,0,0,2025-02-15
1723,726,MEDIUM,1,0,2025-02-15
2364,631,MEDIUM,1,0,2025-02-15
5148,418,HIGH,2,0,2025-02-15
1222,700,MEDIUM,0,0,2025-02-15
5898,756,MEDIUM,2,0,2025-02-15
4308,792,LOW,0,0,2025-02-15
5849,343,LOW,0,0,2025-02-15
5716,569,LOW,3,0,2025-02-15
4033,687,MEDIUM,2,0,2025-02-15
5580,417,LOW,0,0,2025-02-15
5586,322,HIGH,1,0,2025-02-15
1997,829,LOW,0,0,2025-02-15
4942,826,LOW,1,0,2025-02-15
5675,560,HIGH,0,0,2025-02-15
5949,526,HIGH,0,0,2025-02-15
5232,571,HIGH,0,0,2025-02-15
5971,382,LOW,4,0,2025-02-15
5745,384,LOW,0,0,2025-02-15
4838,628,MEDIUM,0,0,2025-02-15
5614,431,LOW,2,0,2025-02-15
5062,301,LOW,2,5000,2025-02-15
5227,387,LOW,1,0,2025-02-15
5549,774,HIGH,0,5000,2025-02-15
5749,535,HIGH,3,0,2025-02-15
4490,714,MEDIUM,1,0,2025-02-15
5410,748,LOW,2,0,2025-02-15
5217,601,LOW,3,0,2025-02-15
4535,737,MEDIUM,2,0,2025-02-15
3199,786,MEDIUM,1,0,2025-02-15
5243,468,MEDIUM,2,0,2025-02-15
5686,513,MEDIUM,4,5000,2025-02-15
2654,663,LOW,2,0,2025-02-15
5244,312,LOW,2,0,2025-02-15
5759,693,HIGH,3,0,2025-02-15
5540,520,MEDIUM,1,0,2025-02-15
4420,823,LOW,0,0,2025-02-15
5918,652,LOW,0,0,2025-02-15
1002,800,LOW,0,0,2025-02-15
5826,812,HIGH,3,0,2025-02-15
5025,462,LOW,0,0,2025-02-15
3188,753,MEDIUM,2,0,2025-02-15
5947,687,LOW,0,5000,2025-02-15
5936,325,LOW,3,0,2025-02-15
5837,606,MEDIUM,4,0,2025-02-15
5053,705,HIGH,0,5000,2025-02-15
1650,617,LOW,1,0,2025-02-15
5406,646,MEDIUM,4,5000,2025-02-15
5878,304,HIGH,1,5000,2025-02-15
5941,573,HIGH,0,0,2025-02-15
3792,601,LOW,1,0,2025-02-15
1788,809,LOW,1,0,2025-02-15
5811,628,HIGH,1,0,2025-02-15
5707,590,MEDIUM,1,0,2025-02-15
5426,714,MEDIUM,0,0,2025-02-15
5337,832,HIGH,4,0,2025-02-15
5352,734,MEDIUM,1,0,2025-02-15
5216,530,LOW,3,0,2025-02-15
5801,601,HIGH,2,0,2025-02-15
5178,425,MEDIUM,0,0,2025-02-15
5948,515,LOW,3,0,2025-02-15
5121,476,MEDIUM,1,0,2025-02-15
5962,837,HIGH,4,0,2025-02-15
2976,650,LOW,2,0,2025-02-15
1443,608,LOW,2,0,2025-02-15
5470,831,MEDIUM,2,0,2025-02-15
2112,661,LOW,2,0,2025-02-15
4859,700,MEDIUM,0,0,2025-02-15
1218,661,LOW,0,0,2025-02-15
5098,664,HIGH,3,0,2025-02-15
5819,357,HIGH,3,0,2025-02-15
2388,739,LOW,1,0,2025-02-15
5786,356,MEDIUM,1,0,2025-02-15
5425,499,HIGH,4,0,2025-02-15
5615,734,LOW,0,0,2025-02-15
5999,536,HIGH,2,0,2025-02-15
5698,408,HIGH,4,0,2025-02-15
5366,514,HIGH,0,0,2025-02-15
5143,608,MEDIUM,4,0,2025-02-15
